city,date,price
San Bernardino,2015-02,191200
San Bernardino,2015-03,195100
San Bernardino,2015-04,197100
San Bernardino,2015-05,204800
San Bernardino,2015-06,203700
San Bernardino,2015-07,205300
San Bernardino,2015-08,204000
San Bernardino,2015-09,208100
San Bernardino,2015-10,213300
San Bernardino,2015-11,213700
San Bernardino,2015-12,216100
San Bernardino,2016-01,214600
San Bernardino,2016-02,223700
San Bernardino,2016-03,225500
San Bernardino,2016-04,228500
San Bernardino,2016-05,223500
San Bernardino,2016-06,221800
San Bernardino,2016-07,226700
San Bernardino,2016-08,223800
San Bernardino,2016-09,227600
San Bernardino,2016-10,225700
San Bernardino,2016-11,234400
San Bernardino,2016-12,233900
San Bernardino,2017-01,236100
San Bernardino,2017-02,234300
San Bernardino,2017-03,240700
San Bernardino,2017-04,240500
San Bernardino,2017-05,244200
San Bernardino,2017-06,243800
San Bernardino,2017-07,245400
San Bernardino,2017-08,248600
San Bernardino,2017-09,251600
San Bernardino,2017-10,255300
San Bernardino,2017-11,259500
San Bernardino,2017-12,262400
San Bernardino,2018-01,268200
San Bernardino,2018-02,272000
San Bernardino,2018-03,269300
San Bernardino,2018-04,271400
San Bernardino,2018-05,266400
San Bernardino,2018-06,274100
San Bernardino,2018-07,274000
San Bernardino,2018-08,279800
San Bernardino,2018-09,275200
San Bernardino,2018-10,275600
San Bernardino,2018-11,275900
San Bernardino,2018-12,284000
San Bernardino,2019-01,284400
San Bernardino,2019-02,282200
San Bernardino,2019-03,280100
San Bernardino,2019-04,281300
San Bernardino,2019-05,286800
San Bernardino,2019-06,287500
San Bernardino,2019-07,292100
San Bernardino,2019-08,290400
San Bernardino,2019-09,295200
San Bernardino,2019-10,295600
San Bernardino,2019-11,301500
San Bernardino,2019-12,303500
Chula Vista,2014-01,377100
Chula Vista,2014-02,375900
Chula Vista,2014-03,379600
Chula Vista,2014-04,388800
Chula Vista,2014-05,389200
Chula Vista,2014-06,387700
Chula Vista,2014-07,388400
Chula Vista,2014-08,400500
Chula Vista,2014-09,401200
Chula Vista,2014-10,405900
Chula Vista,2014-11,402800
Chula Vista,2014-12,400200
Chula Vista,2015-01,401000
Chula Vista,2015-02,404100
Chula Vista,2015-03,404100
Chula Vista,2015-04,404400
Chula Vista,2015-05,406300
Chula Vista,2015-06,424700
Chula Vista,2015-07,424100
Chula Vista,2015-08,424800
Chula Vista,2015-09,418200
Chula Vista,2015-10,422900
Chula Vista,2015-11,432700
Chula Vista,2015-12,434200
Chula Vista,2016-01,438700
Chula Vista,2016-02,435500
Chula Vista,2016-03,443800
Chula Vista,2016-04,445100
Chula Vista,2016-05,450600
Chula Vista,2016-06,445700
Chula Vista,2016-07,440000
Chula Vista,2016-08,437900
Chula Vista,2016-09,437600
Chula Vista,2016-10,444400
Chula Vista,2016-11,437600
Chula Vista,2016-12,446600
Chula Vista,2017-01,449100
Chula Vista,2017-02,458800
Chula Vista,2017-03,459500
Chula Vista,2017-04,458200
Chula Vista,2017-05,460800
Chula Vista,2017-06,461500
Chula Vista,2017-07,474200
Chula Vista,2017-08,480300
Chula Vista,2017-09,490100
Chula Vista,2017-10,489600
Chula Vista,2017-11,487200
Chula Vista,2017-12,484100
Chula Vista,2018-01,496600
Chula Vista,2018-02,516000
Chula Vista,2018-03,516400
Chula Vista,2018-04,508400
Chula Vista,2018-05,496900
Chula Vista,2018-06,502900
Chula Vista,2018-07,502700
Chula Vista,2018-08,503800
Chula Vista,2018-09,501900
Chula Vista,2018-10,496000
Chula Vista,2018-11,500700
Chula Vista,2018-12,501100
Chula Vista,2019-01,514400
Chula Vista,2019-02,513100
Chula Vista,2019-03,508900
Chula Vista,2019-04,504300
Chula Vista,2019-05,501900
Chula Vista,2019-06,522800
Chula Vista,2019-07,520100
Chula Vista,2019-08,520700
Chula Vista,2019-09,508400
Chula Vista,2019-10,514200
Chula Vista,2019-11,522600
Chula Vista,2019-12,520800
Irvine,2014-01,670400
Irvine,2014-02,669100
Irvine,2014-03,675400
Irvine,2014-04,653600
Irvine,2014-05,666700
Irvine,2014-06,669400
Irvine,2014-07,672100
Irvine,2014-08,665600
Irvine,2014-09,665200
Irvine,2014-10,677200
Irvine,2014-11,692100
Irvine,2014-12,700100
Irvine,2015-01,692500
Irvine,2015-02,696200
Irvine,2015-03,697500
Irvine,2015-04,716700
Irvine,2015-05,702400
Irvine,2015-06,705500
Irvine,2015-07,698900
Irvine,2015-08,697900
Irvine,2015-09,702300
Irvine,2015-10,702200
Irvine,2015-11,701700
Irvine,2015-12,687900
Irvine,2016-01,693600
Irvine,2016-02,701400
Irvine,2016-03,707200
Irvine,2016-04,699200
Irvine,2016-05,693300
Irvine,2016-06,700100
Irvine,2016-07,704900
Irvine,2016-08,719200
Irvine,2016-09,717000
Irvine,2016-10,683400
Irvine,2016-11,647900
Irvine,2016-12,640800
Irvine,2017-01,643800
Irvine,2017-02,637700
Irvine,2017-03,641800
Irvine,2017-04,640400
Irvine,2017-05,651200
Irvine,2017-06,628200
Irvine,2017-07,636500
Irvine,2017-08,650100
Irvine,2017-09,667700
Irvine,2017-10,699900
Irvine,2017-11,733100
Irvine,2017-12,768300
Irvine,2018-01,797500
Irvine,2018-02,801800
Irvine,2018-03,801400
Irvine,2018-04,787600
Irvine,2018-05,795400
Irvine,2018-06,810200
Irvine,2018-07,816800
Irvine,2018-08,817000
Irvine,2018-09,822700
Irvine,2018-10,826000
Irvine,2018-11,827700
Irvine,2018-12,815200
Irvine,2019-01,839000
Irvine,2019-02,864900
Irvine,2019-03,910800
Irvine,2019-04,923900
Irvine,2019-05,894100
Irvine,2019-06,857800
Irvine,2019-07,826400
Irvine,2019-08,846600
Irvine,2019-09,846500
Irvine,2019-10,868300
Irvine,2019-11,858100
Irvine,2019-12,855200
Fremont,2014-01,635500
Fremont,2014-02,686300
Fremont,2014-03,687600
Fremont,2014-04,712600
Fremont,2014-05,682300
Fremont,2014-06,691500
Fremont,2014-07,702100
Fremont,2014-08,699300
Fremont,2014-09,706300
Fremont,2014-10,705600
Fremont,2014-11,706800
Fremont,2014-12,715100
Fremont,2015-01,718600
Fremont,2015-02,727300
Fremont,2015-03,729900
Fremont,2015-04,726900
Fremont,2015-05,737200
Fremont,2015-06,744400
Fremont,2015-07,759000
Fremont,2015-08,764700
Fremont,2015-09,778100
Fremont,2015-10,769100
Fremont,2015-11,780800
Fremont,2015-12,777600
Fremont,2016-01,808400
Fremont,2016-02,830100
Fremont,2016-03,825200
Fremont,2016-04,812900
Fremont,2016-05,787500
Fremont,2016-06,784100
Fremont,2016-07,787700
Fremont,2016-08,804500
Fremont,2016-09,836400
Fremont,2016-10,842900
Fremont,2016-11,864200
Fremont,2016-12,861700
Fremont,2017-01,877800
Fremont,2017-02,901100
Fremont,2017-03,911700
Fremont,2017-04,907600
Fremont,2017-05,865800
Fremont,2017-06,870000
Fremont,2017-07,889600
Fremont,2017-08,909900
Fremont,2017-09,916400
Fremont,2017-10,948200
Fremont,2017-11,974000
Fremont,2017-12,1000900
Fremont,2018-01,1005900
Fremont,2018-02,1028700
Fremont,2018-03,1053200
Fremont,2018-04,1082900
Fremont,2018-05,1099200
Fremont,2018-06,1114000
Fremont,2018-07,1096800
Fremont,2018-08,1091500
Fremont,2018-09,1088800
Fremont,2018-10,1100500
Fremont,2018-11,1106500
Fremont,2018-12,1064700
Fremont,2019-01,1034800
Fremont,2019-02,1018800
Fremont,2019-03,1015100
Fremont,2019-04,1012500
Fremont,2019-05,974400
Fremont,2019-06,979400
Fremont,2019-07,967900
Fremont,2019-08,984100
Fremont,2019-09,977900
Fremont,2019-10,1007100
Fremont,2019-11,1003400
Fremont,2019-12,1005900
Santa Clarita,2014-01,394000
Santa Clarita,2014-02,394700
Santa Clarita,2014-03,397300
Santa Clarita,2014-04,402000
Santa Clarita,2014-05,407200
Santa Clarita,2014-06,411100
Santa Clarita,2014-07,413500
Santa Clarita,2014-08,412400
Santa Clarita,2014-09,414600
Santa Clarita,2014-10,415600
Santa Clarita,2014-11,421800
Santa Clarita,2014-12,425700
Santa Clarita,2015-01,429700
Santa Clarita,2015-02,435200
Santa Clarita,2015-03,440800
Santa Clarita,2015-04,440300
Santa Clarita,2015-05,436400
Santa Clarita,2015-06,433200
Santa Clarita,2015-07,436500
Santa Clarita,2015-08,437100
Santa Clarita,2015-09,437400
Santa Clarita,2015-10,435800
Santa Clarita,2015-11,439000
Santa Clarita,2015-12,445300
Santa Clarita,2016-01,448900
Santa Clarita,2016-02,452400
Santa Clarita,2016-03,454700
Santa Clarita,2016-04,460300
Santa Clarita,2016-05,459000
Santa Clarita,2016-06,459300
Santa Clarita,2016-07,460900
Santa Clarita,2016-08,467000
Santa Clarita,2016-09,469800
Santa Clarita,2016-10,471800
Santa Clarita,2016-11,466000
Santa Clarita,2016-12,469200
Santa Clarita,2017-01,472400
Santa Clarita,2017-02,475100
Santa Clarita,2017-03,467400
Santa Clarita,2017-04,462300
Santa Clarita,2017-05,473100
Santa Clarita,2017-06,485700
Santa Clarita,2017-07,491600
Santa Clarita,2017-08,498300
Santa Clarita,2017-09,500100
Santa Clarita,2017-10,506300
Santa Clarita,2017-11,502400
Santa Clarita,2017-12,504600
Santa Clarita,2018-01,521100
Santa Clarita,2018-02,524300
Santa Clarita,2018-03,526200
Santa Clarita,2018-04,513900
Santa Clarita,2018-05,515200
Santa Clarita,2018-06,524000
Santa Clarita,2018-07,523300
Santa Clarita,2018-08,528400
Santa Clarita,2018-09,527200
Santa Clarita,2018-10,532000
Santa Clarita,2018-11,531200
Santa Clarita,2018-12,533000
Santa Clarita,2019-01,539400
Santa Clarita,2019-02,538300
Santa Clarita,2019-03,533800
Santa Clarita,2019-04,534100
Santa Clarita,2019-05,539900
Santa Clarita,2019-06,545300
Santa Clarita,2019-07,552800
Santa Clarita,2019-08,557000
Santa Clarita,2019-09,564200
Santa Clarita,2019-10,559500
Santa Clarita,2019-11,568200
Santa Clarita,2019-12,576000
Fontana,2014-01,290500
Fontana,2014-02,292300
Fontana,2014-03,293900
Fontana,2014-04,290900
Fontana,2014-05,287700
Fontana,2014-06,290900
Fontana,2014-07,288600
Fontana,2014-08,294100
Fontana,2014-09,287700
Fontana,2014-10,294500
Fontana,2014-11,293700
Fontana,2014-12,300900
Fontana,2015-01,298400
Fontana,2015-02,302000
Fontana,2015-03,304100
Fontana,2015-04,308400
Fontana,2015-05,312100
Fontana,2015-06,322700
Fontana,2015-07,326300
Fontana,2015-08,333400
Fontana,2015-09,326900
Fontana,2015-10,326500
Fontana,2015-11,320600
Fontana,2015-12,331600
Fontana,2016-01,334300
Fontana,2016-02,337900
Fontana,2016-03,328400
Fontana,2016-04,329500
Fontana,2016-05,329700
Fontana,2016-06,334200
Fontana,2016-07,334000
Fontana,2016-08,335600
Fontana,2016-09,337600
Fontana,2016-10,341100
Fontana,2016-11,344200
Fontana,2016-12,342200
Fontana,2017-01,341200
Fontana,2017-02,339700
Fontana,2017-03,342100
Fontana,2017-04,344500
Fontana,2017-05,346000
Fontana,2017-06,345500
Fontana,2017-07,350400
Fontana,2017-08,352300
Fontana,2017-09,352400
Fontana,2017-10,352400
Fontana,2017-11,363400
Fontana,2017-12,373200
Fontana,2018-01,379900
Fontana,2018-02,379600
Fontana,2018-03,385600
Fontana,2018-04,386100
Fontana,2018-05,395000
Fontana,2018-06,397100
Fontana,2018-07,400900
Fontana,2018-08,399400
Fontana,2018-09,401200
Fontana,2018-10,398600
Fontana,2018-11,395300
Fontana,2018-12,388800
Fontana,2019-01,392100
Fontana,2019-02,393200
Fontana,2019-03,396100
Fontana,2019-04,393300
Fontana,2019-05,398600
Fontana,2019-06,405300
Fontana,2019-07,411600
Fontana,2019-08,419600
Fontana,2019-09,420600
Fontana,2019-10,429100
Fontana,2019-11,425000
Fontana,2019-12,427600
Santa Rosa,2014-01,384600
Santa Rosa,2014-02,386200
Santa Rosa,2014-03,390400
Santa Rosa,2014-04,387900
Santa Rosa,2014-05,393300
Santa Rosa,2014-06,397200
Santa Rosa,2014-07,406700
Santa Rosa,2014-08,414300
Santa Rosa,2014-09,419100
Santa Rosa,2014-10,420000
Santa Rosa,2014-11,427200
Santa Rosa,2014-12,424000
Santa Rosa,2015-01,432200
Santa Rosa,2015-02,433400
Santa Rosa,2015-03,436600
Santa Rosa,2015-04,441400
Santa Rosa,2015-05,446400
Santa Rosa,2015-06,449700
Santa Rosa,2015-07,448000
Santa Rosa,2015-08,448800
Santa Rosa,2015-09,452200
Santa Rosa,2015-10,452400
Santa Rosa,2015-11,452900
Santa Rosa,2015-12,456000
Santa Rosa,2016-01,470700
Santa Rosa,2016-02,476400
Santa Rosa,2016-03,483500
Santa Rosa,2016-04,472000
Santa Rosa,2016-05,471600
Santa Rosa,2016-06,469400
Santa Rosa,2016-07,474600
Santa Rosa,2016-08,478000
Santa Rosa,2016-09,482900
Santa Rosa,2016-10,490500
Santa Rosa,2016-11,498100
Santa Rosa,2016-12,501200
Santa Rosa,2017-01,494000
Santa Rosa,2017-02,491600
Santa Rosa,2017-03,498000
Santa Rosa,2017-04,511600
Santa Rosa,2017-05,514400
Santa Rosa,2017-06,516300
Santa Rosa,2017-07,524200
Santa Rosa,2017-08,534000
Santa Rosa,2017-09,540000
Santa Rosa,2017-10,541600
Santa Rosa,2017-11,565600
Santa Rosa,2017-12,581700
Santa Rosa,2018-01,588000
Santa Rosa,2018-02,582000
Santa Rosa,2018-03,594100
Santa Rosa,2018-04,606200
Santa Rosa,2018-05,599300
Santa Rosa,2018-06,584600
Santa Rosa,2018-07,570900
Santa Rosa,2018-08,565900
Santa Rosa,2018-09,565900
Santa Rosa,2018-10,574500
Santa Rosa,2018-11,572500
Santa Rosa,2018-12,560300
Santa Rosa,2019-01,549600
Santa Rosa,2019-02,560900
Santa Rosa,2019-03,563200
Santa Rosa,2019-04,562600
Santa Rosa,2019-05,552600
Santa Rosa,2019-06,551200
Santa Rosa,2019-07,555000
Santa Rosa,2019-08,569200
Santa Rosa,2019-09,575500
Santa Rosa,2019-10,583000
Santa Rosa,2019-11,584600
Oxnard,2014-01,365100
Oxnard,2014-02,370800
Oxnard,2014-03,374900
Oxnard,2014-04,372800
Oxnard,2014-05,373700
Oxnard,2014-06,378900
Oxnard,2014-07,385200
Oxnard,2014-08,388100
Oxnard,2014-09,386300
Oxnard,2014-10,389900
Oxnard,2014-11,389600
Oxnard,2014-12,404200
Oxnard,2015-01,396200
Oxnard,2015-02,398800
Oxnard,2015-03,391400
Oxnard,2015-04,397700
Oxnard,2015-05,400900
Oxnard,2015-06,398100
Oxnard,2015-07,402600
Oxnard,2015-08,406200
Oxnard,2015-09,405400
Oxnard,2015-10,406100
Oxnard,2015-11,413900
Oxnard,2015-12,421400
Oxnard,2016-01,416500
Oxnard,2016-02,423900
Oxnard,2016-03,428800
Oxnard,2016-04,433500
Oxnard,2016-05,424200
Oxnard,2016-06,416000
Oxnard,2016-07,416800
Oxnard,2016-08,417500
Oxnard,2016-09,431500
Oxnard,2016-10,436900
Oxnard,2016-11,445800
Oxnard,2016-12,444100
Oxnard,2017-01,452300
Oxnard,2017-02,460900
Oxnard,2017-03,462600
Oxnard,2017-04,467900
Oxnard,2017-05,463700
Oxnard,2017-06,474500
Oxnard,2017-07,469100
Oxnard,2017-08,465800
Oxnard,2017-09,463200
Oxnard,2017-10,465400
Oxnard,2017-11,484700
Oxnard,2017-12,486700
Oxnard,2018-01,500200
Oxnard,2018-02,490200
Oxnard,2018-03,489400
Oxnard,2018-04,483200
Oxnard,2018-05,491100
Oxnard,2018-06,499000
Oxnard,2018-07,497100
Oxnard,2018-08,499800
Oxnard,2018-09,500600
Oxnard,2018-10,503500
Oxnard,2018-11,494200
Oxnard,2018-12,496000
Oxnard,2019-01,500700
Oxnard,2019-02,509900
Oxnard,2019-03,515800
Oxnard,2019-04,514500
Oxnard,2019-05,517700
Oxnard,2019-06,502000
Oxnard,2019-07,506300
Oxnard,2019-08,516500
Oxnard,2019-09,521600
Oxnard,2019-10,517900
Oxnard,2019-11,503500
Oxnard,2019-12,525000
Corona,2014-01,366500
Corona,2014-02,369900
Corona,2014-03,371100
Corona,2014-04,373900
Corona,2014-05,372800
Corona,2014-06,378300
Corona,2014-07,374500
Corona,2014-08,376800
Corona,2014-09,375600
Corona,2014-10,374600
Corona,2014-11,376400
Corona,2014-12,377700
Corona,2015-01,383000
Corona,2015-02,383300
Corona,2015-03,384400
Corona,2015-04,382500
Corona,2015-05,387300
Corona,2015-06,387800
Corona,2015-07,393500
Corona,2015-08,394600
Corona,2015-09,396300
Corona,2015-10,396900
Corona,2015-11,397300
Corona,2015-12,402400
Corona,2016-01,403200
Corona,2016-02,407100
Corona,2016-03,409900
Corona,2016-04,410100
Corona,2016-05,408100
Corona,2016-06,406700
Corona,2016-07,409900
Corona,2016-08,412700
Corona,2016-09,414600
Corona,2016-10,412200
Corona,2016-11,410800
Corona,2016-12,414300
Corona,2017-01,414600
Corona,2017-02,416000
Corona,2017-03,413700
Corona,2017-04,420200
Corona,2017-05,425400
Corona,2017-06,427200
Corona,2017-07,426100
Corona,2017-08,425800
Corona,2017-09,431300
Corona,2017-10,441300
Corona,2017-11,450500
Corona,2017-12,451100
Corona,2018-01,460300
Corona,2018-02,464400
Corona,2018-03,475800
Corona,2018-04,469300
Corona,2018-05,475700
Corona,2018-06,472600
Corona,2018-07,472900
Corona,2018-08,467900
Corona,2018-09,469400
Corona,2018-10,472200
Corona,2018-11,471800
Corona,2018-12,473600
Corona,2019-01,485600
Corona,2019-02,491200
Corona,2019-03,488400
Corona,2019-04,480000
Corona,2019-05,474500
Corona,2019-06,479200
Corona,2019-07,480700
Corona,2019-08,480900
Corona,2019-09,486600
Corona,2019-10,491100
Corona,2019-11,493300
Corona,2019-12,489800
Oceanside,2014-01,386200
Oceanside,2014-02,375700
Oceanside,2014-03,378900
Oceanside,2014-04,386600
Oceanside,2014-05,396200
Oceanside,2014-06,397800
Oceanside,2014-07,398000
Oceanside,2014-08,403100
Oceanside,2014-09,409300
Oceanside,2014-10,414500
Oceanside,2014-11,413100
Oceanside,2014-12,400100
Oceanside,2015-01,408900
Oceanside,2015-02,412500
Oceanside,2015-03,420400
Oceanside,2015-04,416100
Oceanside,2015-05,412500
Oceanside,2015-06,421800
Oceanside,2015-07,416700
Oceanside,2015-08,418900
Oceanside,2015-09,413100
Oceanside,2015-10,411400
Oceanside,2015-11,416000
Oceanside,2015-12,420400
Oceanside,2016-01,429400
Oceanside,2016-02,433000
Oceanside,2016-03,435700
Oceanside,2016-04,436100
Oceanside,2016-05,432300
Oceanside,2016-06,435700
Oceanside,2016-07,445800
Oceanside,2016-08,451300
Oceanside,2016-09,454300
Oceanside,2016-10,451600
Oceanside,2016-11,460300
Oceanside,2016-12,461100
Oceanside,2017-01,467300
Oceanside,2017-02,458600
Oceanside,2017-03,468100
Oceanside,2017-04,466600
Oceanside,2017-05,477300
Oceanside,2017-06,475600
Oceanside,2017-07,475300
Oceanside,2017-08,479300
Oceanside,2017-09,476800
Oceanside,2017-10,493300
Oceanside,2017-11,492100
Oceanside,2017-12,504900
Oceanside,2018-01,495300
Oceanside,2018-02,503700
Oceanside,2018-03,506900
Oceanside,2018-04,512400
Oceanside,2018-05,516000
Oceanside,2018-06,514200
Oceanside,2018-07,517900
Oceanside,2018-08,507800
Oceanside,2018-09,508400
Oceanside,2018-10,510800
Oceanside,2018-11,511800
Oceanside,2018-12,506300
Oceanside,2019-01,501400
Oceanside,2019-02,508700
Oceanside,2019-03,514100
Oceanside,2019-04,518300
Oceanside,2019-05,521600
Oceanside,2019-06,523900
Oceanside,2019-07,520700
Oceanside,2019-08,518200
Oceanside,2019-09,520600
Oceanside,2019-10,523500
Oceanside,2019-11,540600
Oceanside,2019-12,550700
Glendale,2017-03,712100
Glendale,2017-04,715000
Glendale,2017-05,706800
Glendale,2017-06,659500
Glendale,2017-07,660900
Glendale,2017-08,671600
Glendale,2017-09,704700
Glendale,2017-10,717100
Glendale,2017-11,736700
Glendale,2017-12,708800
Glendale,2018-01,740400
Glendale,2018-02,732600
Glendale,2018-03,774600
Glendale,2018-04,783100
Glendale,2018-05,795300
Glendale,2018-06,786600
Glendale,2018-07,789000
